n_row,id_invoice,id_scu,quantity,price,sum
30066,9948.0,62.0,41.0,2323.404255319149,95259.5744680851
30067,9948.0,9.0,6.0,3457.446808510638,20744.68085106383
30068,9948.0,81.0,14.0,829.7872340425532,11617.021276595746
30069,9948.0,112.0,6.0,1659.5744680851064,9957.446808510638
30070,9949.0,84.0,5.0,1244.6808510638298,6223.404255319148
30071,9949.0,109.0,8.0,622.3404255319149,4978.723404255319
30072,9949.0,80.0,3.0,1272.340425531915,3817.021276595745
30073,9949.0,6.0,4.0,1521.276595744681,6085.106382978724
30074,9949.0,67.0,44.0,3844.68085106383,169165.95744680852
30075,9950.0,82.0,6.0,968.0851063829787,5808.510638297872
30076,9951.0,89.0,2.0,594.6808510638298,1189.3617021276596
30077,9951.0,100.0,12.0,1369.1489361702127,16429.787234042553
30078,9952.0,75.0,24.0,2696.808510638298,64723.40425531915
30079,9953.0,18.0,5.0,2696.808510638298,13484.042553191488
30080,9953.0,43.0,18.0,1867.0212765957447,33606.382978723406
30081,9954.0,98.0,10.0,691.4893617021277,6914.893617021276
30082,9954.0,69.0,35.0,5255.31914893617,183936.17021276595
30083,9954.0,41.0,16.0,1659.5744680851064,26553.191489361703
30084,9954.0,19.0,4.0,2399.468085106383,9597.872340425532
30085,9954.0,85.0,7.0,1175.531914893617,8228.72340425532
30086,9955.0,3.0,5.0,1977.659574468085,9888.297872340425
30087,9955.0,112.0,8.0,1659.5744680851064,13276.595744680852
30088,9955.0,59.0,25.0,2212.7659574468084,55319.14893617021
30089,9956.0,18.0,7.0,2696.808510638298,18877.659574468085
30090,9956.0,37.0,5.0,3042.553191489362,15212.765957446809
30091,9956.0,39.0,13.0,3457.446808510638,44946.80851063829
30092,9957.0,68.0,42.0,4356.382978723404,182968.085106383
30093,9957.0,14.0,1.0,4494.680851063829,4494.680851063829
30094,9957.0,33.0,6.0,2696.808510638298,16180.851063829787
30095,9957.0,12.0,1.0,4287.234042553191,4287.234042553191
30096,9958.0,11.0,4.0,3734.0425531914893,14936.170212765957
30097,9959.0,86.0,9.0,345.74468085106383,3111.7021276595747
30098,9959.0,85.0,12.0,1175.531914893617,14106.382978723406
30099,9959.0,5.0,9.0,2904.255319148936,26138.297872340423
30100,9960.0,111.0,1.0,1313.8297872340424,1313.8297872340424
30101,9960.0,55.0,16.0,10925.531914893616,174808.51063829786
30102,9961.0,9.0,8.0,3457.446808510638,27659.574468085106
30103,9961.0,89.0,9.0,594.6808510638298,5352.1276595744675
30104,9962.0,40.0,24.0,4287.234042553191,102893.61702127659
30105,9963.0,89.0,3.0,594.6808510638298,1784.0425531914893
30106,9963.0,30.0,4.0,2904.255319148936,11617.021276595744
30107,9963.0,2.0,10.0,2558.5106382978724,25585.106382978724
30108,9964.0,44.0,25.0,1521.276595744681,38031.914893617024
30109,9964.0,63.0,45.0,1872.5531914893618,84264.89361702128
30110,9965.0,55.0,20.0,10925.531914893616,218510.63829787233
30111,9965.0,27.0,3.0,6707.446808510638,20122.340425531915
30112,9965.0,90.0,8.0,1037.2340425531916,8297.872340425532
30113,9965.0,53.0,19.0,10718.085106382978,203643.6170212766
30114,9965.0,56.0,50.0,1728.723404255319,86436.17021276595
30115,9966.0,102.0,9.0,1659.5744680851064,14936.170212765957
30116,9966.0,13.0,7.0,2420.2127659574467,16941.489361702126
30117,9967.0,77.0,11.0,898.9361702127659,9888.297872340425
30118,9967.0,7.0,5.0,1929.2553191489362,9646.27659574468
30119,9967.0,34.0,2.0,4356.382978723404,8712.765957446809
30120,9967.0,45.0,4.0,3734.0425531914893,14936.170212765957
30121,9967.0,66.0,30.0,5047.872340425532,151436.17021276595
30122,9968.0,4.0,3.0,2392.553191489362,7177.659574468085
30123,9969.0,108.0,4.0,525.531914893617,2102.127659574468
30124,9969.0,91.0,6.0,2420.2127659574467,14521.276595744679
30125,9969.0,69.0,49.0,5255.31914893617,257510.63829787233
30126,9970.0,79.0,14.0,1147.872340425532,16070.212765957447
30127,9971.0,50.0,17.0,4287.234042553191,72882.97872340425
30128,9972.0,106.0,5.0,387.2340425531915,1936.1702127659576
30129,9972.0,9.0,10.0,3457.446808510638,34574.46808510638
30130,9972.0,107.0,3.0,442.55319148936167,1327.6595744680849
30131,9972.0,1.0,6.0,1728.723404255319,10372.340425531915
30132,9973.0,76.0,5.0,691.4893617021277,3457.446808510638
30133,9974.0,15.0,10.0,2420.2127659574467,24202.127659574468
30134,9975.0,99.0,8.0,940.4255319148936,7523.404255319148
30135,9975.0,40.0,1.0,4287.234042553191,4287.234042553191
30136,9976.0,64.0,44.0,2323.404255319149,102229.78723404255
30137,9976.0,45.0,7.0,3734.0425531914893,26138.297872340427
30138,9976.0,21.0,10.0,3250.0,32500.0
30139,9977.0,102.0,5.0,1659.5744680851064,8297.872340425532
30140,9977.0,4.0,1.0,2392.553191489362,2392.553191489362
30141,9977.0,39.0,17.0,3457.446808510638,58776.595744680846
30142,9977.0,34.0,9.0,4356.382978723404,39207.44680851064
30143,9977.0,76.0,8.0,691.4893617021277,5531.914893617021
30144,9978.0,91.0,5.0,2420.2127659574467,12101.063829787234
30145,9978.0,48.0,15.0,3042.553191489362,45638.29787234042
30146,9979.0,54.0,12.0,13553.191489361701,162638.29787234042
30147,9980.0,17.0,8.0,1853.191489361702,14825.531914893616
30148,9980.0,26.0,5.0,5974.468085106383,29872.340425531915
30149,9980.0,9.0,5.0,3457.446808510638,17287.23404255319
30150,9981.0,64.0,3.0,2323.404255319149,6970.212765957447
30151,9981.0,114.0,9.0,2046.8085106382978,18421.27659574468
30152,9981.0,102.0,9.0,1659.5744680851064,14936.170212765957
30153,9981.0,80.0,9.0,1272.340425531915,11451.063829787234
30154,9981.0,66.0,28.0,5047.872340425532,141340.4255319149
30155,9982.0,31.0,10.0,2323.404255319149,23234.042553191488
30156,9982.0,101.0,9.0,1382.9787234042553,12446.808510638299
30157,9983.0,31.0,8.0,2323.404255319149,18587.23404255319
30158,9983.0,113.0,12.0,1867.0212765957447,22404.255319148935
30159,9983.0,44.0,19.0,1521.276595744681,28904.255319148935
30160,9983.0,64.0,36.0,2323.404255319149,83642.55319148937
30161,9983.0,90.0,13.0,1037.2340425531916,13484.04255319149
30162,9984.0,66.0,41.0,5047.872340425532,206962.7659574468
30163,9984.0,102.0,3.0,1659.5744680851064,4978.723404255319
30164,9984.0,74.0,7.0,1521.276595744681,10648.936170212766
30165,9985.0,17.0,1.0,1853.191489361702,1853.191489361702
30166,9985.0,56.0,35.0,1728.723404255319,60505.31914893617
30167,9985.0,49.0,9.0,3734.0425531914893,33606.382978723406
30168,9985.0,38.0,13.0,2696.808510638298,35058.51063829787
30169,9986.0,18.0,9.0,2696.808510638298,24271.27659574468
30170,9987.0,53.0,3.0,10718.085106382978,32154.255319148935
30171,9987.0,60.0,16.0,2420.2127659574467,38723.40425531915
30172,9987.0,112.0,1.0,1659.5744680851064,1659.5744680851064
30173,9987.0,45.0,25.0,3734.0425531914893,93351.06382978724
30174,9988.0,85.0,9.0,1175.531914893617,10579.787234042555
30175,9988.0,110.0,7.0,815.9574468085107,5711.702127659575
30176,9988.0,98.0,6.0,691.4893617021277,4148.936170212766
30177,9988.0,51.0,14.0,8989.361702127659,125851.06382978722
30178,9989.0,8.0,9.0,1861.4893617021276,16753.404255319147
30179,9989.0,19.0,2.0,2399.468085106383,4798.936170212766
30180,9989.0,14.0,1.0,4494.680851063829,4494.680851063829
30181,9989.0,114.0,1.0,2046.8085106382978,2046.8085106382978
30182,9990.0,82.0,7.0,968.0851063829787,6776.595744680851
30183,9990.0,5.0,9.0,2904.255319148936,26138.297872340423
30184,9990.0,115.0,8.0,2558.5106382978724,20468.08510638298
30185,9991.0,102.0,12.0,1659.5744680851064,19914.893617021276
30186,9991.0,44.0,8.0,1521.276595744681,12170.212765957447
30187,9991.0,110.0,5.0,815.9574468085107,4079.7872340425533
30188,9992.0,105.0,6.0,2420.2127659574467,14521.276595744679
30189,9993.0,42.0,4.0,2558.5106382978724,10234.04255319149
30190,9993.0,90.0,8.0,1037.2340425531916,8297.872340425532
30191,9993.0,90.0,10.0,1037.2340425531916,10372.340425531915
30192,9994.0,114.0,7.0,2046.8085106382978,14327.659574468085
30193,9995.0,16.0,10.0,2323.404255319149,23234.042553191488
30194,9995.0,32.0,3.0,3180.851063829787,9542.553191489362
30195,9995.0,98.0,10.0,691.4893617021277,6914.893617021276
30196,9995.0,91.0,8.0,2420.2127659574467,19361.702127659573
30197,9995.0,63.0,45.0,1872.5531914893618,84264.89361702128
30198,9996.0,14.0,3.0,4494.680851063829,13484.042553191488
30199,9996.0,63.0,39.0,1872.5531914893618,73029.5744680851
30200,9997.0,13.0,3.0,2420.2127659574467,7260.6382978723395
30201,9997.0,58.0,31.0,1991.4893617021276,61736.17021276595
30202,9997.0,106.0,7.0,387.2340425531915,2710.6382978723404
30203,9997.0,10.0,6.0,3250.0,19500.0
30204,9997.0,107.0,3.0,442.55319148936167,1327.6595744680849
30205,9998.0,68.0,10.0,4356.382978723404,43563.82978723405
30206,9998.0,39.0,19.0,3457.446808510638,65691.48936170213
30207,9998.0,96.0,12.0,484.04255319148933,5808.510638297872
30208,9998.0,51.0,22.0,8989.361702127659,197765.9574468085
30209,9999.0,14.0,10.0,4494.680851063829,44946.80851063829
30210,10000.0,111.0,1.0,1313.8297872340424,1313.8297872340424
30211,10000.0,44.0,10.0,1521.276595744681,15212.765957446809
30212,10001.0,103.0,10.0,1797.8723404255318,17978.723404255317
30213,10002.0,8.0,4.0,1861.4893617021276,7445.95744680851
30214,10002.0,81.0,4.0,829.7872340425532,3319.148936170213
30215,10002.0,108.0,2.0,525.531914893617,1051.063829787234
30216,10003.0,23.0,4.0,5324.468085106383,21297.872340425532
30217,10004.0,20.0,8.0,2904.255319148936,23234.042553191488
30218,10004.0,35.0,2.0,3803.191489361702,7606.382978723404
30219,10004.0,10.0,8.0,3250.0,26000.0
30220,10004.0,103.0,6.0,1797.8723404255318,10787.234042553191
30221,10004.0,28.0,4.0,8989.361702127659,35957.446808510635
30222,10005.0,46.0,18.0,2765.9574468085107,49787.234042553195
30223,10005.0,65.0,45.0,2904.255319148936,130691.48936170212
30224,10005.0,33.0,3.0,2696.808510638298,8090.425531914893
30225,10006.0,6.0,2.0,1521.276595744681,3042.553191489362
30226,10006.0,61.0,33.0,2171.276595744681,71652.12765957447
30227,10006.0,110.0,8.0,815.9574468085107,6527.659574468085
30228,10006.0,87.0,9.0,484.04255319148933,4356.382978723404
30229,10007.0,62.0,3.0,2323.404255319149,6970.212765957447
30230,10007.0,45.0,23.0,3734.0425531914893,85882.97872340426
30231,10007.0,44.0,19.0,1521.276595744681,28904.255319148935
30232,10007.0,16.0,7.0,2323.404255319149,16263.829787234043
30233,10008.0,68.0,14.0,4356.382978723404,60989.36170212766
30234,10008.0,31.0,2.0,2323.404255319149,4646.808510638298
30235,10008.0,77.0,6.0,898.9361702127659,5393.617021276596
30236,10008.0,39.0,15.0,3457.446808510638,51861.70212765958
30237,10009.0,9.0,10.0,3457.446808510638,34574.46808510638
30238,10010.0,87.0,5.0,484.04255319148933,2420.2127659574467
30239,10010.0,16.0,7.0,2323.404255319149,16263.829787234043
30240,10011.0,65.0,49.0,2904.255319148936,142308.51063829786
30241,10011.0,110.0,11.0,815.9574468085107,8975.531914893618
30242,10011.0,9.0,5.0,3457.446808510638,17287.23404255319
30243,10012.0,60.0,5.0,2420.2127659574467,12101.063829787234
30244,10012.0,112.0,10.0,1659.5744680851064,16595.744680851065
30245,10012.0,89.0,6.0,594.6808510638298,3568.0851063829787
30246,10013.0,19.0,1.0,2399.468085106383,2399.468085106383
30247,10013.0,102.0,1.0,1659.5744680851064,1659.5744680851064
30248,10013.0,51.0,18.0,8989.361702127659,161808.51063829786
30249,10014.0,34.0,5.0,4356.382978723404,21781.914893617024
30250,10014.0,74.0,24.0,1521.276595744681,36510.63829787234
30251,10015.0,60.0,24.0,2420.2127659574467,58085.106382978716
30252,10015.0,68.0,11.0,4356.382978723404,47920.21276595745
30253,10015.0,41.0,24.0,1659.5744680851064,39829.78723404255
30254,10015.0,62.0,2.0,2323.404255319149,4646.808510638298
30255,10015.0,35.0,6.0,3803.191489361702,22819.14893617021
30256,10016.0,107.0,6.0,442.55319148936167,2655.3191489361698
30257,10016.0,96.0,5.0,484.04255319148933,2420.2127659574467
30258,10016.0,76.0,12.0,691.4893617021277,8297.872340425532
30259,10016.0,62.0,49.0,2323.404255319149,113846.8085106383
30260,10017.0,94.0,10.0,3222.3404255319147,32223.404255319147
30261,10017.0,64.0,44.0,2323.404255319149,102229.78723404255
30262,10018.0,109.0,6.0,622.3404255319149,3734.0425531914893
30263,10018.0,30.0,1.0,2904.255319148936,2904.255319148936
30264,10019.0,109.0,8.0,622.3404255319149,4978.723404255319
30265,10019.0,47.0,2.0,2544.68085106383,5089.36170212766
30266,10019.0,53.0,8.0,10718.085106382978,85744.68085106382
30267,10019.0,98.0,11.0,691.4893617021277,7606.382978723404
30268,10019.0,106.0,11.0,387.2340425531915,4259.574468085107
30269,10020.0,81.0,8.0,829.7872340425532,6638.297872340426
30270,10020.0,29.0,6.0,2475.531914893617,14853.191489361701
30271,10020.0,16.0,10.0,2323.404255319149,23234.042553191488
30272,10021.0,70.0,20.0,5670.212765957447,113404.25531914894
30273,10021.0,63.0,15.0,1872.5531914893618,28088.297872340427
30274,10022.0,68.0,43.0,4356.382978723404,187324.4680851064
30275,10022.0,73.0,50.0,1825.5319148936169,91276.59574468085
30276,10022.0,104.0,1.0,1555.851063829787,1555.851063829787
30277,10022.0,107.0,4.0,442.55319148936167,1770.2127659574467
30278,10022.0,47.0,18.0,2544.68085106383,45804.255319148935
30279,10023.0,87.0,11.0,484.04255319148933,5324.468085106382
30280,10023.0,54.0,1.0,13553.191489361701,13553.191489361701
30281,10023.0,10.0,9.0,3250.0,29250.0
30282,10024.0,19.0,6.0,2399.468085106383,14396.808510638299
30283,10024.0,14.0,1.0,4494.680851063829,4494.680851063829
30284,10024.0,72.0,50.0,2281.9148936170213,114095.74468085107
30285,10025.0,75.0,29.0,2696.808510638298,78207.44680851063
30286,10026.0,24.0,6.0,7191.489361702127,43148.936170212764
30287,10026.0,83.0,13.0,1106.3829787234042,14382.978723404254
30288,10027.0,42.0,7.0,2558.5106382978724,17909.574468085106
30289,10027.0,84.0,2.0,1244.6808510638298,2489.3617021276596
30290,10027.0,46.0,12.0,2765.9574468085107,33191.48936170213
30291,10027.0,4.0,6.0,2392.553191489362,14355.31914893617
30292,10027.0,89.0,12.0,594.6808510638298,7136.170212765957
30293,10028.0,84.0,1.0,1244.6808510638298,1244.6808510638298
30294,10028.0,107.0,3.0,442.55319148936167,1327.6595744680849
30295,10028.0,11.0,5.0,3734.0425531914893,18670.212765957447
30296,10029.0,61.0,40.0,2171.276595744681,86851.06382978724
30297,10029.0,68.0,1.0,4356.382978723404,4356.382978723404
30298,10030.0,94.0,12.0,3222.3404255319147,38668.085106382976
30299,10030.0,42.0,16.0,2558.5106382978724,40936.17021276596
30300,10030.0,41.0,5.0,1659.5744680851064,8297.872340425532
30301,10030.0,42.0,10.0,2558.5106382978724,25585.106382978724
30302,10030.0,78.0,12.0,1078.723404255319,12944.68085106383
30303,10031.0,66.0,5.0,5047.872340425532,25239.36170212766
30304,10031.0,77.0,13.0,898.9361702127659,11686.170212765957
30305,10031.0,63.0,38.0,1872.5531914893618,71157.02127659574
30306,10031.0,94.0,13.0,3222.3404255319147,41890.425531914894
30307,10031.0,73.0,14.0,1825.5319148936169,25557.446808510635
30308,10032.0,115.0,12.0,2558.5106382978724,30702.12765957447
30309,10032.0,17.0,2.0,1853.191489361702,3706.382978723404
30310,10032.0,58.0,1.0,1991.4893617021276,1991.4893617021276
30311,10033.0,58.0,36.0,1991.4893617021276,71693.61702127659
30312,10033.0,66.0,5.0,5047.872340425532,25239.36170212766
30313,10034.0,43.0,3.0,1867.0212765957447,5601.063829787234
30314,10034.0,38.0,21.0,2696.808510638298,56632.97872340425
30315,10035.0,103.0,9.0,1797.8723404255318,16180.851063829787
30316,10035.0,62.0,42.0,2323.404255319149,97582.97872340426
30317,10035.0,61.0,7.0,2171.276595744681,15198.936170212766
30318,10036.0,53.0,19.0,10718.085106382978,203643.6170212766
30319,10036.0,62.0,7.0,2323.404255319149,16263.829787234043
30320,10037.0,42.0,14.0,2558.5106382978724,35819.14893617021
30321,10037.0,49.0,22.0,3734.0425531914893,82148.93617021276
30322,10037.0,102.0,2.0,1659.5744680851064,3319.148936170213
30323,10037.0,98.0,11.0,691.4893617021277,7606.382978723404
30324,10038.0,87.0,3.0,484.04255319148933,1452.127659574468
30325,10039.0,79.0,4.0,1147.872340425532,4591.489361702128
30326,10039.0,49.0,10.0,3734.0425531914893,37340.425531914894
30327,10039.0,114.0,4.0,2046.8085106382978,8187.234042553191
30328,10039.0,45.0,18.0,3734.0425531914893,67212.76595744681
30329,10039.0,83.0,2.0,1106.3829787234042,2212.7659574468084
30330,10040.0,50.0,18.0,4287.234042553191,77170.21276595743
30331,10040.0,105.0,10.0,2420.2127659574467,24202.127659574468
30332,10040.0,27.0,5.0,6707.446808510638,33537.23404255319
30333,10040.0,51.0,16.0,8989.361702127659,143829.78723404254
30334,10040.0,85.0,1.0,1175.531914893617,1175.531914893617
30335,10041.0,40.0,2.0,4287.234042553191,8574.468085106382
30336,10041.0,92.0,5.0,2973.404255319149,14867.021276595744
30337,10041.0,107.0,5.0,442.55319148936167,2212.7659574468084
30338,10041.0,104.0,1.0,1555.851063829787,1555.851063829787
30339,10042.0,82.0,5.0,968.0851063829787,4840.425531914893
30340,10042.0,44.0,11.0,1521.276595744681,16734.042553191488
30341,10042.0,22.0,3.0,6306.382978723404,18919.14893617021
30342,10042.0,17.0,2.0,1853.191489361702,3706.382978723404
30343,10043.0,23.0,2.0,5324.468085106383,10648.936170212766
30344,10044.0,61.0,23.0,2171.276595744681,49939.36170212766
30345,10044.0,48.0,8.0,3042.553191489362,24340.425531914894
30346,10044.0,86.0,14.0,345.74468085106383,4840.425531914893
30347,10044.0,48.0,2.0,3042.553191489362,6085.106382978724
30348,10044.0,33.0,3.0,2696.808510638298,8090.425531914893
30349,10045.0,22.0,2.0,6306.382978723404,12612.765957446809
30350,10045.0,40.0,3.0,4287.234042553191,12861.702127659573
30351,10045.0,43.0,22.0,1867.0212765957447,41074.46808510638
30352,10046.0,21.0,7.0,3250.0,22750.0
30353,10046.0,41.0,13.0,1659.5744680851064,21574.468085106382
30354,10046.0,19.0,2.0,2399.468085106383,4798.936170212766
30355,10046.0,45.0,10.0,3734.0425531914893,37340.425531914894
30356,10047.0,76.0,6.0,691.4893617021277,4148.936170212766
30357,10048.0,21.0,1.0,3250.0,3250.0
30358,10048.0,92.0,14.0,2973.404255319149,41627.65957446808
30359,10049.0,99.0,11.0,940.4255319148936,10344.68085106383
30360,10049.0,108.0,11.0,525.531914893617,5780.851063829787
30361,10049.0,30.0,2.0,2904.255319148936,5808.510638297872
30362,10050.0,89.0,2.0,594.6808510638298,1189.3617021276596
30363,10051.0,112.0,5.0,1659.5744680851064,8297.872340425532
30364,10052.0,24.0,5.0,7191.489361702127,35957.446808510635
30365,10052.0,98.0,6.0,691.4893617021277,4148.936170212766
30366,10052.0,89.0,8.0,594.6808510638298,4757.446808510638
30367,10053.0,84.0,12.0,1244.6808510638298,14936.170212765957
30368,10053.0,43.0,24.0,1867.0212765957447,44808.51063829787
30369,10053.0,95.0,11.0,4135.106382978724,45486.17021276596
30370,10053.0,93.0,9.0,3803.191489361702,34228.72340425532
30371,10053.0,45.0,26.0,3734.0425531914893,97085.10638297872
30372,10054.0,55.0,20.0,10925.531914893616,218510.63829787233
30373,10054.0,10.0,5.0,3250.0,16250.0
30374,10054.0,22.0,10.0,6306.382978723404,63063.82978723405
30375,10054.0,19.0,7.0,2399.468085106383,16796.276595744683
30376,10054.0,33.0,8.0,2696.808510638298,21574.468085106382
30377,10055.0,87.0,3.0,484.04255319148933,1452.127659574468
30378,10055.0,115.0,12.0,2558.5106382978724,30702.12765957447
30379,10055.0,87.0,1.0,484.04255319148933,484.04255319148933
30380,10055.0,2.0,1.0,2558.5106382978724,2558.5106382978724
30381,10056.0,87.0,10.0,484.04255319148933,4840.425531914893
30382,10056.0,46.0,7.0,2765.9574468085107,19361.702127659573
30383,10056.0,58.0,21.0,1991.4893617021276,41821.276595744675
30384,10056.0,38.0,24.0,2696.808510638298,64723.40425531915
30385,10057.0,73.0,41.0,1825.5319148936169,74846.8085106383
30386,10057.0,34.0,2.0,4356.382978723404,8712.765957446809
30387,10057.0,71.0,22.0,1970.7446808510638,43356.382978723406
30388,10058.0,35.0,10.0,3803.191489361702,38031.914893617024
30389,10058.0,11.0,9.0,3734.0425531914893,33606.382978723406
30390,10058.0,110.0,1.0,815.9574468085107,815.9574468085107
30391,10058.0,16.0,1.0,2323.404255319149,2323.404255319149
30392,10058.0,103.0,6.0,1797.8723404255318,10787.234042553191
30393,10059.0,43.0,13.0,1867.0212765957447,24271.27659574468
30394,10060.0,19.0,1.0,2399.468085106383,2399.468085106383
30395,10061.0,112.0,1.0,1659.5744680851064,1659.5744680851064
30396,10062.0,64.0,9.0,2323.404255319149,20910.63829787234
30397,10062.0,26.0,8.0,5974.468085106383,47795.744680851065
30398,10062.0,34.0,3.0,4356.382978723404,13069.148936170213
30399,10063.0,76.0,14.0,691.4893617021277,9680.851063829787
30400,10063.0,9.0,4.0,3457.446808510638,13829.787234042553
30401,10063.0,64.0,3.0,2323.404255319149,6970.212765957447
30402,10063.0,110.0,7.0,815.9574468085107,5711.702127659575
30403,10063.0,13.0,3.0,2420.2127659574467,7260.6382978723395
30404,10064.0,15.0,8.0,2420.2127659574467,19361.702127659573
30405,10064.0,105.0,8.0,2420.2127659574467,19361.702127659573
30406,10065.0,38.0,14.0,2696.808510638298,37755.31914893617
30407,10065.0,53.0,22.0,10718.085106382978,235797.8723404255
30408,10065.0,43.0,10.0,1867.0212765957447,18670.212765957447
30409,10065.0,105.0,9.0,2420.2127659574467,21781.91489361702
30410,10066.0,1.0,9.0,1728.723404255319,15558.510638297872
30411,10066.0,30.0,4.0,2904.255319148936,11617.021276595744
30412,10067.0,50.0,8.0,4287.234042553191,34297.87234042553
30413,10067.0,6.0,5.0,1521.276595744681,7606.382978723404
30414,10067.0,89.0,9.0,594.6808510638298,5352.1276595744675
30415,10068.0,69.0,42.0,5255.31914893617,220723.40425531912
30416,10068.0,77.0,14.0,898.9361702127659,12585.106382978722
30417,10068.0,3.0,4.0,1977.659574468085,7910.63829787234
30418,10068.0,35.0,4.0,3803.191489361702,15212.765957446809
30419,10068.0,112.0,9.0,1659.5744680851064,14936.170212765957
30420,10069.0,81.0,3.0,829.7872340425532,2489.3617021276596
30421,10069.0,61.0,34.0,2171.276595744681,73823.40425531915
30422,10069.0,108.0,3.0,525.531914893617,1576.595744680851
30423,10070.0,81.0,5.0,829.7872340425532,4148.936170212766
30424,10070.0,90.0,5.0,1037.2340425531916,5186.170212765957
30425,10070.0,44.0,21.0,1521.276595744681,31946.8085106383
30426,10070.0,2.0,1.0,2558.5106382978724,2558.5106382978724
30427,10071.0,60.0,37.0,2420.2127659574467,89547.87234042553
30428,10071.0,12.0,8.0,4287.234042553191,34297.87234042553
30429,10071.0,28.0,8.0,8989.361702127659,71914.89361702127
30430,10071.0,51.0,6.0,8989.361702127659,53936.17021276595
30431,10071.0,94.0,10.0,3222.3404255319147,32223.404255319147
30432,10072.0,8.0,7.0,1861.4893617021276,13030.425531914892
30433,10073.0,36.0,4.0,2420.2127659574467,9680.851063829787
30434,10073.0,106.0,6.0,387.2340425531915,2323.404255319149
30435,10074.0,67.0,3.0,3844.68085106383,11534.04255319149
30436,10074.0,2.0,4.0,2558.5106382978724,10234.04255319149
30437,10074.0,4.0,4.0,2392.553191489362,9570.212765957447
30438,10074.0,7.0,4.0,1929.2553191489362,7717.021276595745
30439,10075.0,77.0,9.0,898.9361702127659,8090.425531914893
30440,10075.0,91.0,2.0,2420.2127659574467,4840.425531914893
30441,10075.0,7.0,9.0,1929.2553191489362,17363.297872340427
30442,10075.0,44.0,7.0,1521.276595744681,10648.936170212766
30443,10075.0,52.0,26.0,7606.382978723404,197765.95744680852
30444,10076.0,67.0,27.0,3844.68085106383,103806.3829787234
30445,10076.0,100.0,8.0,1369.1489361702127,10953.191489361701
30446,10076.0,12.0,1.0,4287.234042553191,4287.234042553191
30447,10076.0,3.0,6.0,1977.659574468085,11865.95744680851
30448,10076.0,93.0,2.0,3803.191489361702,7606.382978723404
30449,10077.0,12.0,5.0,4287.234042553191,21436.170212765956
30450,10077.0,83.0,8.0,1106.3829787234042,8851.063829787234
30451,10077.0,86.0,1.0,345.74468085106383,345.74468085106383
30452,10078.0,96.0,1.0,484.04255319148933,484.04255319148933
30453,10078.0,23.0,1.0,5324.468085106383,5324.468085106383
30454,10079.0,77.0,13.0,898.9361702127659,11686.170212765957
30455,10079.0,60.0,1.0,2420.2127659574467,2420.2127659574467
30456,10079.0,17.0,10.0,1853.191489361702,18531.91489361702
30457,10080.0,92.0,7.0,2973.404255319149,20813.82978723404
30458,10080.0,36.0,7.0,2420.2127659574467,16941.489361702126
30459,10080.0,6.0,4.0,1521.276595744681,6085.106382978724
30460,10081.0,78.0,6.0,1078.723404255319,6472.340425531915
30461,10081.0,71.0,50.0,1970.7446808510638,98537.23404255319
30462,10081.0,25.0,1.0,4978.723404255319,4978.723404255319
30463,10081.0,8.0,6.0,1861.4893617021276,11168.936170212764
30464,10081.0,98.0,6.0,691.4893617021277,4148.936170212766
30465,10082.0,91.0,9.0,2420.2127659574467,21781.91489361702
30466,10083.0,85.0,9.0,1175.531914893617,10579.787234042555
30467,10083.0,115.0,1.0,2558.5106382978724,2558.5106382978724
30468,10083.0,24.0,4.0,7191.489361702127,28765.95744680851
30469,10084.0,37.0,19.0,3042.553191489362,57808.51063829787
30470,10084.0,39.0,1.0,3457.446808510638,3457.446808510638
30471,10084.0,108.0,4.0,525.531914893617,2102.127659574468
30472,10085.0,88.0,14.0,898.9361702127659,12585.106382978722
30473,10085.0,72.0,10.0,2281.9148936170213,22819.14893617021
30474,10086.0,73.0,23.0,1825.5319148936169,41987.23404255319
30475,10086.0,51.0,13.0,8989.361702127659,116861.70212765956
30476,10087.0,102.0,12.0,1659.5744680851064,19914.893617021276
30477,10087.0,74.0,2.0,1521.276595744681,3042.553191489362
30478,10088.0,47.0,22.0,2544.68085106383,55982.97872340425
30479,10088.0,11.0,9.0,3734.0425531914893,33606.382978723406
30480,10088.0,2.0,2.0,2558.5106382978724,5117.021276595745
30481,10089.0,26.0,6.0,5974.468085106383,35846.8085106383
30482,10089.0,25.0,4.0,4978.723404255319,19914.893617021276
30483,10090.0,86.0,10.0,345.74468085106383,3457.446808510638
30484,10090.0,93.0,4.0,3803.191489361702,15212.765957446809
30485,10090.0,103.0,8.0,1797.8723404255318,14382.978723404254
30486,10090.0,89.0,12.0,594.6808510638298,7136.170212765957
30487,10090.0,46.0,8.0,2765.9574468085107,22127.659574468085
30488,10091.0,102.0,2.0,1659.5744680851064,3319.148936170213
30489,10091.0,97.0,7.0,677.6595744680851,4743.617021276596
30490,10091.0,102.0,6.0,1659.5744680851064,9957.446808510638
30491,10091.0,67.0,30.0,3844.68085106383,115340.4255319149
30492,10092.0,106.0,4.0,387.2340425531915,1548.936170212766
30493,10092.0,19.0,9.0,2399.468085106383,21595.212765957447
30494,10092.0,20.0,5.0,2904.255319148936,14521.276595744679
30495,10092.0,67.0,10.0,3844.68085106383,38446.8085106383
30496,10092.0,40.0,16.0,4287.234042553191,68595.74468085106
30497,10093.0,114.0,6.0,2046.8085106382978,12280.851063829787
30498,10093.0,21.0,1.0,3250.0,3250.0
