id_order,date,id_manager,id_invoice,sum,paid
7484,2023-08-20,4,7484.0,11063.829787234043,1
7485,2023-08-20,1,7485.0,7191.489361702127,1
7486,2023-08-20,3,7486.0,92452.12765957446,1
7487,2023-08-20,3,7487.0,1147.872340425532,1
7488,2023-08-20,1,7488.0,113895.21276595743,0
7489,2023-08-20,3,7489.0,2323.404255319149,0
7490,2023-08-20,3,7490.0,57891.48936170213,1
7491,2023-08-20,2,7491.0,43812.765957446805,1
7492,2023-08-20,7,7492.0,19479.255319148935,0
7493,2023-08-20,1,7493.0,251632.97872340423,1
7494,2023-08-20,2,7494.0,47422.34042553192,1
7495,2023-08-20,3,7495.0,9307.446808510638,1
7496,2023-08-20,3,7496.0,133803.1914893617,1
7497,2023-08-20,3,7497.0,82771.27659574468,0
7498,2023-08-20,2,7498.0,129197.87234042553,1
7499,2023-08-20,3,7499.0,245188.29787234042,1
7500,2023-08-20,3,7500.0,29319.14893617021,1
7501,2023-08-20,3,7501.0,137274.46808510637,1
7502,2023-08-20,7,7502.0,59827.65957446808,0
7503,2023-08-20,4,7503.0,282459.574468085,1
7504,2023-08-21,2,7504.0,83554.04255319148,1
7505,2023-08-21,3,7505.0,147859.78723404254,1
7506,2023-08-21,3,7506.0,142958.51063829788,1
7507,2023-08-21,3,7507.0,35265.957446808505,1
7508,2023-08-21,2,7508.0,19914.893617021276,1
7509,2023-08-21,1,7509.0,54198.936170212764,1
7510,2023-08-21,7,7510.0,5255.31914893617,1
7511,2023-08-21,1,7511.0,32223.40425531915,1
7512,2023-08-21,2,7512.0,64267.02127659575,0
7513,2023-08-21,1,7513.0,279582.9787234043,1
7514,2023-08-21,2,7514.0,18670.212765957447,1
7515,2023-08-21,1,7515.0,82785.10638297872,1
7516,2023-08-21,4,7516.0,78000.0,1
7517,2023-08-21,3,7517.0,101012.76595744681,1
7518,2023-08-21,6,7518.0,143843.6170212766,1
7519,2023-08-21,3,7519.0,333823.4042553191,1
7520,2023-08-21,3,7520.0,87003.1914893617,1
7521,2023-08-21,2,7521.0,37271.27659574468,0
7522,2023-08-21,6,7522.0,34906.382978723406,0
7523,2023-08-21,2,7523.0,151062.7659574468,1
7524,2023-08-21,4,7524.0,23897.872340425532,1
7525,2023-08-21,3,7525.0,97306.3829787234,1
7526,2023-08-21,1,7526.0,316079.78723404254,1
7527,2023-08-21,6,7527.0,188361.70212765958,1
7528,2023-08-22,7,7528.0,124426.59574468085,1
7529,2023-08-22,3,7529.0,23579.787234042553,1
7530,2023-08-22,3,7530.0,15745.212765957447,1
7531,2023-08-22,6,7531.0,178614.46808510637,0
7532,2023-08-22,5,7532.0,4148.936170212766,1
7533,2023-08-22,1,7533.0,74542.55319148935,1
7534,2023-08-22,2,7534.0,12723.404255319148,1
7535,2023-08-22,6,7535.0,188119.68085106384,1
7536,2023-08-22,3,7536.0,133180.8510638298,1
7537,2023-08-22,3,7537.0,11893.617021276596,1
7538,2023-08-22,7,7538.0,44800.21276595745,1
7539,2023-08-22,5,7539.0,200877.6595744681,0
7540,2023-08-22,7,7540.0,47781.91489361702,1
7541,2023-08-22,2,7541.0,104553.1914893617,1
7542,2023-08-22,3,7542.0,67489.36170212766,0
7543,2023-08-22,1,7543.0,5946.808510638298,1
7544,2023-08-22,6,7544.0,83863.82978723405,1
7545,2023-08-22,1,7545.0,84430.85106382979,1
7546,2023-08-22,5,7546.0,72205.31914893616,0
7547,2023-08-22,3,7547.0,76105.31914893616,1
7548,2023-08-22,2,7548.0,5393.617021276596,1
7549,2023-08-22,2,7549.0,164712.7659574468,1
7550,2023-08-22,3,7550.0,120111.70212765959,1
7551,2023-08-22,2,7551.0,27673.40425531915,0
7552,2023-08-22,6,7552.0,130055.31914893618,0
7553,2023-08-22,7,7553.0,24810.63829787234,1
7554,2023-08-23,1,7554.0,94512.76595744681,0
7555,2023-08-23,6,7555.0,2696.808510638298,0
7556,2023-08-23,5,7556.0,64377.65957446808,1
7557,2023-08-23,3,7557.0,78829.78723404255,1
7558,2023-08-23,7,7558.0,309317.0212765957,1
7559,2023-08-23,3,7559.0,44255.31914893618,1
7560,2023-08-23,1,7560.0,30978.723404255317,0
7561,2023-08-23,3,7561.0,233287.7659574468,1
7562,2023-08-23,7,7562.0,124882.97872340425,1
7563,2023-08-23,6,7563.0,36510.63829787234,1
7564,2023-08-23,3,7564.0,3803.191489361702,1
7565,2023-08-23,3,7565.0,139182.97872340426,0
7566,2023-08-23,5,7566.0,101220.21276595745,1
7567,2023-08-23,7,7567.0,100625.53191489361,1
7568,2023-08-23,1,7568.0,109504.25531914893,0
7569,2023-08-23,5,7569.0,187587.23404255317,1
7570,2023-08-23,7,7570.0,60297.87234042553,1
7571,2023-08-23,7,7571.0,101704.25531914894,1
7572,2023-08-23,6,7572.0,53936.17021276595,1
7573,2023-08-23,5,7573.0,171687.12765957447,1
7574,2023-08-23,1,7574.0,29817.021276595748,1
7575,2023-08-23,1,7575.0,66659.5744680851,1
7576,2023-08-23,1,7576.0,188223.40425531915,1
7577,2023-08-23,7,7577.0,269611.7021276596,1
7578,2023-08-23,1,7578.0,110430.85106382979,1
7579,2023-08-23,6,7579.0,63755.31914893616,1
7580,2023-08-23,7,7580.0,93032.97872340425,1
7581,2023-08-23,3,7581.0,28268.085106382983,1
7582,2023-08-23,1,7582.0,130691.48936170212,1
7583,2023-08-23,5,7583.0,17702.127659574464,1
7584,2023-08-23,3,7584.0,54911.17021276596,0
7585,2023-08-23,5,7585.0,163634.04255319148,1
7586,2023-08-23,6,7586.0,79590.4255319149,1
7587,2023-08-23,1,7587.0,412611.7021276596,0
7588,2023-08-23,5,7588.0,215634.04255319148,1
7589,2023-08-23,5,7589.0,257081.914893617,1
7590,2023-08-24,3,7590.0,1861.4893617021276,1
7591,2023-08-24,5,7591.0,72412.76595744681,1
7592,2023-08-24,6,7592.0,186563.82978723402,1
7593,2023-08-24,6,7593.0,71364.46808510637,1
7594,2023-08-24,5,7594.0,29180.851063829785,0
7595,2023-08-24,3,7595.0,186148.93617021275,1
7596,2023-08-24,6,7596.0,109476.59574468085,1
7597,2023-08-24,4,7597.0,17317.65957446808,1
7598,2023-08-24,3,7598.0,116861.70212765956,1
7599,2023-08-24,5,7599.0,94595.74468085106,1
7600,2023-08-24,5,7600.0,22680.85106382979,1
7601,2023-08-24,5,7601.0,7468.085106382979,1
7602,2023-08-24,6,7602.0,216851.06382978722,1
7603,2023-08-24,6,7603.0,1797.8723404255318,0
7604,2023-08-24,3,7604.0,4397.8723404255325,1
7605,2023-08-24,3,7605.0,16595.74468085106,1
7606,2023-08-24,6,7606.0,164201.06382978722,1
7607,2023-08-24,5,7607.0,54627.65957446808,1
7608,2023-08-24,6,7608.0,83877.65957446808,1
7609,2023-08-24,6,7609.0,3595.7446808510635,1
7610,2023-08-24,6,7610.0,252020.2127659574,0
7611,2023-08-24,4,7611.0,11948.936170212766,1
7612,2023-08-24,4,7612.0,75012.7659574468,1
7613,2023-08-24,6,7613.0,4840.425531914893,1
7614,2023-08-24,6,7614.0,371537.2340425532,1
7615,2023-08-24,4,7615.0,213490.4255319149,1
7616,2023-08-24,3,7616.0,153925.5319148936,1
7617,2023-08-24,4,7617.0,98025.53191489361,1
7618,2023-08-25,4,7618.0,38239.36170212766,1
7619,2023-08-25,4,7619.0,118382.97872340425,0
7620,2023-08-25,5,7620.0,32015.957446808512,1
7621,2023-08-25,5,7621.0,243832.97872340423,1
7622,2023-08-25,5,7622.0,19776.595744680853,0
7623,2023-08-25,6,7623.0,65318.08510638298,1
7624,2023-08-25,5,7624.0,55844.68085106383,1
7625,2023-08-25,4,7625.0,85675.53191489363,1
7626,2023-08-25,4,7626.0,31274.680851063826,1
7627,2023-08-25,4,7627.0,59509.5744680851,1
7628,2023-08-25,6,7628.0,31310.63829787234,0
7629,2023-08-25,4,7629.0,11810.638297872341,1
7630,2023-08-25,5,7630.0,466202.12765957444,0
7631,2023-08-25,5,7631.0,22473.404255319147,0
7632,2023-08-25,6,7632.0,80395.31914893618,1
7633,2023-08-25,5,7633.0,27631.91489361702,0
7634,2023-08-25,4,7634.0,16250.0,0
7635,2023-08-25,2,7635.0,363336.1702127659,1
7636,2023-08-25,2,7636.0,351470.2127659574,1
7637,2023-08-25,6,7637.0,192704.2553191489,0
7638,2023-08-25,6,7638.0,66196.27659574467,1
7639,2023-08-25,5,7639.0,167962.7659574468,1
7640,2023-08-25,4,7640.0,52138.29787234042,1
7641,2023-08-25,6,7641.0,225384.04255319148,1
7642,2023-08-25,2,7642.0,77031.91489361702,1
7643,2023-08-25,5,7643.0,141257.44680851063,1
7644,2023-08-25,5,7644.0,62469.14893617021,1
7645,2023-08-25,4,7645.0,3803.191489361702,1
7646,2023-08-25,2,7646.0,327904.25531914894,1
7647,2023-08-25,6,7647.0,82273.40425531915,1
7648,2023-08-25,5,7648.0,65345.744680851065,1
7649,2023-08-25,5,7649.0,66797.87234042553,1
7650,2023-08-25,6,7650.0,201500.0,1
7651,2023-08-25,6,7651.0,120742.34042553193,1
7652,2023-08-25,6,7652.0,61570.21276595744,1
7653,2023-08-25,6,7653.0,166455.31914893616,1
7654,2023-08-25,2,7654.0,8048.936170212765,1
7655,2023-08-26,5,7655.0,156124.4680851064,1
7656,2023-08-26,7,7656.0,53438.29787234042,0
7657,2023-08-26,5,7657.0,89893.6170212766,1
7658,2023-08-26,1,7658.0,38170.21276595745,1
7659,2023-08-26,1,7659.0,288710.6382978723,1
7660,2023-08-26,7,7660.0,10856.382978723404,1
7661,2023-08-26,4,7661.0,44670.21276595745,0
7662,2023-08-26,1,7662.0,19776.595744680853,1
7663,2023-08-26,4,7663.0,57255.31914893618,1
7664,2023-08-26,7,7664.0,192778.93617021275,1
7665,2023-08-26,7,7665.0,98938.29787234042,1
7666,2023-08-26,4,7666.0,140234.04255319148,1
7667,2023-08-26,2,7667.0,90031.91489361701,1
7668,2023-08-26,2,7668.0,220557.4468085106,1
7669,2023-08-26,2,7669.0,98108.51063829788,1
7670,2023-08-26,1,7670.0,59744.68085106383,1
7671,2023-08-26,7,7671.0,63409.574468085106,1
7672,2023-08-26,2,7672.0,176675.53191489363,1
7673,2023-08-26,2,7673.0,28198.936170212764,1
7674,2023-08-26,4,7674.0,6707.446808510638,0
7675,2023-08-26,7,7675.0,217196.80851063828,1
7676,2023-08-26,2,7676.0,22127.659574468085,1
7677,2023-08-26,2,7677.0,24395.744680851065,1
7678,2023-08-26,7,7678.0,47491.48936170212,1
7679,2023-08-26,4,7679.0,14106.382978723404,1
7680,2023-08-26,7,7680.0,53770.21276595745,1
7681,2023-08-26,5,7681.0,55678.72340425532,1
7682,2023-08-26,5,7682.0,137675.53191489363,1
7683,2023-08-26,7,7683.0,140745.74468085106,1
7684,2023-08-26,4,7684.0,124122.3404255319,1
7685,2023-08-26,7,7685.0,5932.978723404255,1
7686,2023-08-26,1,7686.0,57117.02127659574,1
7687,2023-08-26,7,7687.0,41351.063829787236,1
7688,2023-08-26,7,7688.0,5601.063829787234,0
7689,2023-08-27,7,7689.0,27659.574468085106,0
7690,2023-08-27,3,7690.0,35127.65957446808,1
7691,2023-08-27,7,7691.0,144936.17021276595,0
7692,2023-08-27,7,7692.0,112297.87234042553,1
7693,2023-08-27,3,7693.0,139487.23404255317,1
7694,2023-08-27,2,7694.0,7260.6382978723395,1
7695,2023-08-27,7,7695.0,42734.04255319149,1
7696,2023-08-27,3,7696.0,20468.08510638298,1
7697,2023-08-27,2,7697.0,35321.27659574468,1
7698,2023-08-27,3,7698.0,1659.5744680851064,1
7699,2023-08-27,7,7699.0,38031.914893617024,1
7700,2023-08-27,7,7700.0,82536.17021276595,1
7701,2023-08-27,3,7701.0,16457.44680851064,1
7702,2023-08-27,4,7702.0,175292.55319148937,1
7703,2023-08-27,1,7703.0,377352.65957446804,1
7704,2023-08-27,4,7704.0,110292.55319148937,1
7705,2023-08-27,7,7705.0,196936.17021276595,1
7706,2023-08-27,4,7706.0,141589.36170212767,1
7707,2023-08-27,2,7707.0,22556.382978723403,1
7708,2023-08-27,4,7708.0,10510.63829787234,1
7709,2023-08-27,3,7709.0,13898.936170212764,1
7710,2023-08-27,4,7710.0,27659.574468085106,1
7711,2023-08-27,2,7711.0,226518.08510638296,1
7712,2023-08-27,4,7712.0,6845.744680851064,1
7713,2023-08-27,1,7713.0,1659.5744680851064,1
7714,2023-08-27,7,7714.0,6970.212765957447,1
7715,2023-08-27,2,7715.0,120540.4255319149,1
7716,2023-08-27,2,7716.0,142308.51063829786,1
7717,2023-08-27,1,7717.0,170659.57446808508,1
7718,2023-08-27,3,7718.0,147453.19148936166,0
7719,2023-08-27,3,7719.0,68111.70212765958,1
7720,2023-08-27,4,7720.0,195594.68085106387,0
7721,2023-08-27,4,7721.0,171489.36170212764,1
7722,2023-08-27,1,7722.0,41143.617021276594,1
7723,2023-08-27,4,7723.0,74542.55319148937,1
7724,2023-08-27,7,7724.0,5089.36170212766,1
7725,2023-08-27,2,7725.0,70808.51063829787,0
7726,2023-08-27,7,7726.0,32491.702127659573,1
7727,2023-08-27,4,7727.0,203712.76595744683,0
7728,2023-08-27,3,7728.0,128547.87234042553,1
7729,2023-08-28,2,7729.0,17909.574468085106,0
7730,2023-08-28,7,7730.0,73436.17021276595,0
7731,2023-08-28,6,7731.0,268781.91489361704,1
7732,2023-08-28,7,7732.0,78898.93617021276,1
7733,2023-08-28,2,7733.0,79775.74468085106,0
7734,2023-08-28,4,7734.0,62579.78723404255,1
7735,2023-08-28,6,7735.0,15696.808510638299,1
7736,2023-08-28,3,7736.0,68042.55319148937,1
7737,2023-08-28,2,7737.0,28904.255319148935,1
7738,2023-08-28,4,7738.0,193437.2340425532,0
7739,2023-08-28,7,7739.0,87542.55319148935,1
7740,2023-08-28,4,7740.0,152100.0,1
7741,2023-08-28,6,7741.0,57891.48936170213,0
7742,2023-08-28,4,7742.0,220944.68085106384,1
7743,2023-08-28,2,7743.0,65622.34042553192,1
7744,2023-08-28,4,7744.0,137495.74468085106,1
7745,2023-08-28,1,7745.0,130988.82978723403,0
7746,2023-08-28,2,7746.0,280965.9574468085,0
7747,2023-08-28,2,7747.0,93226.59574468086,0
7748,2023-08-28,3,7748.0,3872.340425531915,1
7749,2023-08-28,6,7749.0,117622.34042553192,1
7750,2023-08-28,7,7750.0,134287.2340425532,0
7751,2023-08-28,1,7751.0,332882.9787234043,1
7752,2023-08-28,2,7752.0,3097.872340425532,1
7753,2023-08-28,1,7753.0,31946.8085106383,0
7754,2023-08-28,7,7754.0,303176.5957446808,1
7755,2023-08-28,4,7755.0,72468.08510638298,1
7756,2023-08-28,2,7756.0,4646.808510638298,0
7757,2023-08-28,1,7757.0,47837.23404255319,1
7758,2023-08-28,4,7758.0,111246.80851063831,1
7759,2023-08-28,7,7759.0,155737.2340425532,0
7760,2023-08-28,4,7760.0,26497.87234042553,1
7761,2023-08-28,6,7761.0,76188.29787234044,1
7762,2023-08-28,7,7762.0,37409.574468085106,1
7763,2023-08-28,6,7763.0,69176.59574468086,1
7764,2023-08-28,4,7764.0,292845.74468085106,1
7765,2023-08-29,6,7765.0,113473.40425531914,1
7766,2023-08-29,7,7766.0,3485.1063829787236,1
7767,2023-08-29,3,7767.0,7564.893617021276,0
7768,2023-08-29,7,7768.0,150634.04255319148,1
7769,2023-08-29,6,7769.0,54600.0,1
7770,2023-08-29,5,7770.0,96690.9574468085,1
7771,2023-08-29,6,7771.0,19195.744680851065,1
7772,2023-08-29,7,7772.0,22127.659574468085,1
7773,2023-08-29,7,7773.0,42319.14893617021,1
7774,2023-08-29,7,7774.0,26484.042553191488,1
7775,2023-08-29,6,7775.0,43259.574468085106,1
7776,2023-08-29,6,7776.0,80323.40425531914,1
7777,2023-08-29,7,7777.0,50962.765957446805,0
7778,2023-08-29,3,7778.0,130456.3829787234,1
7779,2023-08-29,1,7779.0,111523.40425531915,0
7780,2023-08-29,1,7780.0,36773.40425531915,0
7781,2023-08-29,3,7781.0,183521.27659574468,1
7782,2023-08-29,2,7782.0,117525.53191489363,1
7783,2023-08-29,2,7783.0,43715.957446808505,1
7784,2023-08-29,1,7784.0,56868.085106382976,1
7785,2023-08-29,3,7785.0,40880.85106382979,1
7786,2023-08-30,6,7786.0,343974.46808510635,1
7787,2023-08-30,6,7787.0,75206.3829787234,1
7788,2023-08-30,1,7788.0,19292.55319148936,1
7789,2023-08-30,1,7789.0,6790.425531914894,0
7790,2023-08-30,7,7790.0,151353.19148936172,1
7791,2023-08-30,5,7791.0,112152.65957446808,1
7792,2023-08-30,5,7792.0,35902.12765957447,1
7793,2023-08-30,5,7793.0,96601.06382978724,0
7794,2023-08-30,3,7794.0,251702.1276595745,1
7795,2023-08-30,1,7795.0,14521.276595744679,1
7796,2023-08-30,1,7796.0,11409.574468085106,1
7797,2023-08-30,5,7797.0,64723.40425531915,1
7798,2023-08-30,6,7798.0,105313.82978723403,1
7799,2023-08-30,5,7799.0,21781.91489361702,1
7800,2023-08-30,5,7800.0,135365.95744680852,1
7801,2023-08-30,3,7801.0,220626.59574468085,1
7802,2023-08-30,7,7802.0,223662.23404255317,1
7803,2023-08-30,6,7803.0,143829.78723404254,0
7804,2023-08-30,7,7804.0,35542.55319148936,1
7805,2023-08-30,1,7805.0,27811.702127659573,1
7806,2023-08-30,7,7806.0,103723.40425531915,1
7807,2023-08-30,7,7807.0,24202.127659574468,0
7808,2023-08-30,1,7808.0,149804.25531914894,1
7809,2023-08-30,1,7809.0,257510.63829787236,0
7810,2023-08-31,4,7810.0,191404.25531914894,1
7811,2023-08-31,5,7811.0,53936.17021276596,0
7812,2023-08-31,5,7812.0,422693.6170212766,1
7813,2023-08-31,5,7813.0,108538.93617021276,1
7814,2023-08-31,5,7814.0,88054.25531914893,1
7815,2023-08-31,6,7815.0,87473.40425531914,1
7816,2023-08-31,5,7816.0,123914.89361702127,0
7817,2023-08-31,5,7817.0,6970.212765957447,1
7818,2023-08-31,5,7818.0,47671.27659574468,1
7819,2023-08-31,6,7819.0,66313.82978723405,1
7820,2023-08-31,3,7820.0,59634.04255319149,1
7821,2023-08-31,5,7821.0,1631.9148936170213,1
7822,2023-08-31,5,7822.0,137398.93617021278,0
7823,2023-08-31,3,7823.0,122614.89361702127,1
7824,2023-08-31,5,7824.0,134397.87234042553,1
7825,2023-08-31,3,7825.0,5054.787234042553,1
7826,2023-08-31,5,7826.0,25861.702127659573,1
7827,2023-08-31,4,7827.0,92568.29787234042,1
7828,2023-08-31,5,7828.0,392268.08510638296,1
7829,2023-08-31,6,7829.0,239317.55319148937,1
7830,2023-08-31,4,7830.0,306260.6382978723,1
7831,2023-08-31,5,7831.0,197586.17021276595,1
7832,2023-08-31,6,7832.0,54890.42553191489,1
7833,2023-08-31,4,7833.0,127814.89361702127,1
7834,2023-08-31,4,7834.0,109531.91489361701,1
7835,2023-08-31,5,7835.0,34137.44680851064,1
7836,2023-08-31,3,7836.0,10787.234042553191,1
7837,2023-08-31,3,7837.0,17370.212765957447,1
7838,2023-09-01,4,7838.0,4743.617021276596,1
7839,2023-09-01,6,7839.0,9182.978723404256,1
7840,2023-09-01,4,7840.0,80053.72340425533,0
7841,2023-09-01,5,7841.0,29872.340425531915,1
7842,2023-09-01,2,7842.0,65774.46808510639,0
7843,2023-09-01,4,7843.0,78414.89361702127,1
7844,2023-09-01,2,7844.0,137509.5744680851,1
7845,2023-09-01,2,7845.0,5601.063829787234,0
7846,2023-09-01,2,7846.0,16180.851063829787,1
7847,2023-09-01,2,7847.0,270801.06382978725,1
7848,2023-09-01,4,7848.0,2074.468085106383,1
7849,2023-09-01,4,7849.0,55429.78723404255,1
7850,2023-09-01,5,7850.0,103128.72340425532,1
7851,2023-09-01,2,7851.0,89119.14893617023,1
7852,2023-09-01,4,7852.0,14382.978723404256,1
7853,2023-09-01,2,7853.0,158752.12765957444,1
7854,2023-09-01,2,7854.0,51446.80851063829,1
7855,2023-09-01,4,7855.0,192026.59574468088,1
7856,2023-09-01,2,7856.0,120637.23404255317,1
7857,2023-09-01,2,7857.0,51806.382978723406,1
7858,2023-09-01,5,7858.0,124675.5319148936,1
7859,2023-09-01,2,7859.0,13843.617021276596,0
7860,2023-09-01,6,7860.0,168018.08510638296,1
7861,2023-09-01,4,7861.0,139348.93617021278,1
7862,2023-09-01,5,7862.0,72122.34042553192,1
7863,2023-09-01,5,7863.0,30046.59574468085,0
7864,2023-09-01,6,7864.0,37354.255319148935,1
7865,2023-09-01,6,7865.0,196244.6808510638,1
7866,2023-09-01,5,7866.0,48404.255319148935,1
7867,2023-09-01,6,7867.0,366115.95744680846,0
7868,2023-09-01,2,7868.0,105936.17021276597,1
7869,2023-09-01,6,7869.0,5393.617021276596,1
7870,2023-09-01,5,7870.0,69543.08510638298,1
7871,2023-09-01,6,7871.0,98440.4255319149,1
7872,2023-09-01,5,7872.0,163219.1489361702,1
7873,2023-09-01,4,7873.0,91843.6170212766,1
7874,2023-09-01,5,7874.0,160859.78723404254,1
7875,2023-09-01,4,7875.0,40659.5744680851,1
7876,2023-09-01,4,7876.0,46177.65957446808,0
7877,2023-09-01,2,7877.0,16803.191489361703,1
7878,2023-09-01,6,7878.0,162638.29787234042,1
7879,2023-09-02,2,7879.0,203297.8723404255,1
7880,2023-09-02,2,7880.0,17771.27659574468,1
7881,2023-09-02,4,7881.0,7260.6382978723395,1
7882,2023-09-02,4,7882.0,117968.08510638298,0
7883,2023-09-02,1,7883.0,17425.531914893618,1
7884,2023-09-02,5,7884.0,60505.31914893616,1
7885,2023-09-02,1,7885.0,65359.574468085106,1
7886,2023-09-02,7,7886.0,106627.65957446807,1
7887,2023-09-02,1,7887.0,30148.936170212764,1
7888,2023-09-02,2,7888.0,35846.80851063829,1
7889,2023-09-02,2,7889.0,32984.04255319149,1
7890,2023-09-02,1,7890.0,302180.85106382973,0
7891,2023-09-02,2,7891.0,276263.829787234,1
7892,2023-09-02,1,7892.0,47851.063829787236,1
7893,2023-09-02,1,7893.0,95328.72340425532,1
7894,2023-09-02,1,7894.0,291670.21276595746,1
7895,2023-09-02,7,7895.0,59053.19148936171,1
7896,2023-09-02,1,7896.0,31061.702127659573,1
7897,2023-09-02,4,7897.0,22929.787234042553,0
7898,2023-09-02,1,7898.0,107664.89361702127,1
7899,2023-09-02,5,7899.0,227845.74468085106,1
7900,2023-09-02,5,7900.0,88510.63829787234,1
7901,2023-09-02,2,7901.0,40604.255319148935,1
7902,2023-09-02,7,7902.0,126404.25531914894,1
7903,2023-09-02,4,7903.0,36953.1914893617,1
7904,2023-09-02,7,7904.0,68042.55319148937,0
7905,2023-09-02,5,7905.0,184918.08510638296,1
7906,2023-09-02,5,7906.0,43681.382978723406,1
7907,2023-09-02,2,7907.0,67378.72340425532,0
7908,2023-09-02,2,7908.0,168308.51063829786,0
7909,2023-09-02,5,7909.0,56563.82978723404,1
7910,2023-09-02,4,7910.0,98426.59574468086,1
7911,2023-09-02,7,7911.0,67019.14893617021,1
7912,2023-09-02,1,7912.0,65553.1914893617,0
7913,2023-09-02,1,7913.0,30148.936170212764,1
7914,2023-09-02,4,7914.0,147591.48936170212,1
7915,2023-09-02,4,7915.0,45430.85106382979,1
7916,2023-09-02,1,7916.0,112754.25531914893,1
7917,2023-09-02,1,7917.0,123320.21276595745,1
7918,2023-09-02,2,7918.0,67351.06382978724,0
7919,2023-09-02,7,7919.0,27548.936170212768,1
7920,2023-09-03,7,7920.0,54973.40425531915,1
7921,2023-09-03,1,7921.0,177463.82978723405,1
7922,2023-09-03,4,7922.0,28765.95744680851,1
7923,2023-09-03,4,7923.0,1728.723404255319,1
7924,2023-09-03,4,7924.0,3651.0638297872338,1
7925,2023-09-03,1,7925.0,16180.851063829787,1
7926,2023-09-03,1,7926.0,83393.6170212766,1
7927,2023-09-03,3,7927.0,101653.08510638299,1
7928,2023-09-03,3,7928.0,108436.59574468086,1
7929,2023-09-03,2,7929.0,23828.72340425532,0
7930,2023-09-03,2,7930.0,49980.85106382978,0
7931,2023-09-03,3,7931.0,29042.553191489358,1
7932,2023-09-03,4,7932.0,212702.12765957444,1
7933,2023-09-03,7,7933.0,88676.59574468085,1
7934,2023-09-03,4,7934.0,21574.468085106382,0
7935,2023-09-03,7,7935.0,2475.531914893617,0
7936,2023-09-03,1,7936.0,43798.936170212764,1
7937,2023-09-03,1,7937.0,144645.74468085106,1
7938,2023-09-03,2,7938.0,182622.3404255319,1
7939,2023-09-03,7,7939.0,224111.70212765958,0
7940,2023-09-03,1,7940.0,176717.02127659574,1
7941,2023-09-03,4,7941.0,100611.70212765956,1
7942,2023-09-03,3,7942.0,7882.978723404255,1
7943,2023-09-03,2,7943.0,96697.87234042551,1
7944,2023-09-03,4,7944.0,115893.6170212766,1
7945,2023-09-03,3,7945.0,74846.8085106383,1
7946,2023-09-03,2,7946.0,142695.74468085106,1
7947,2023-09-03,2,7947.0,9667.021276595744,1
7948,2023-09-03,2,7948.0,99152.65957446808,1
7949,2023-09-03,1,7949.0,93655.31914893616,1
7950,2023-09-03,1,7950.0,21781.914893617024,1
7951,2023-09-03,1,7951.0,43148.936170212764,1
7952,2023-09-03,2,7952.0,77654.25531914894,1
7953,2023-09-03,7,7953.0,10787.234042553191,1
7954,2023-09-03,4,7954.0,140545.21276595743,1
7955,2023-09-04,2,7955.0,126888.29787234041,1
7956,2023-09-04,1,7956.0,44352.127659574464,1
7957,2023-09-04,3,7957.0,13691.489361702128,1
7958,2023-09-04,4,7958.0,17287.23404255319,1
7959,2023-09-04,3,7959.0,82148.93617021275,1
7960,2023-09-04,1,7960.0,139736.17021276595,1
7961,2023-09-04,2,7961.0,31919.14893617021,1
7962,2023-09-04,6,7962.0,98827.65957446808,1
7963,2023-09-04,3,7963.0,124058.72340425533,1
7964,2023-09-04,2,7964.0,201433.61702127662,1
7965,2023-09-04,1,7965.0,32209.574468085106,1
7966,2023-09-04,7,7966.0,3319.148936170213,0
7967,2023-09-04,1,7967.0,100528.7234042553,0
7968,2023-09-04,7,7968.0,38031.914893617024,1
7969,2023-09-04,7,7969.0,247995.74468085106,0
7970,2023-09-04,2,7970.0,9680.851063829787,0
7971,2023-09-04,2,7971.0,232686.17021276592,1
7972,2023-09-04,6,7972.0,154727.6595744681,1
7973,2023-09-04,7,7973.0,91276.59574468085,1
7974,2023-09-04,2,7974.0,192925.5319148936,1
7975,2023-09-04,3,7975.0,40839.36170212766,1
7976,2023-09-04,3,7976.0,268837.2340425532,1
7977,2023-09-04,6,7977.0,278670.2127659574,1
7978,2023-09-04,1,7978.0,272695.744680851,1
7979,2023-09-04,6,7979.0,99712.76595744681,1
7980,2023-09-04,7,7980.0,99436.17021276595,1
7981,2023-09-04,7,7981.0,123569.14893617021,1
7982,2023-09-04,3,7982.0,281837.2340425532,1
7983,2023-09-04,7,7983.0,12377.659574468085,1
7984,2023-09-04,7,7984.0,176150.0,1
7985,2023-09-04,3,7985.0,115838.29787234042,1
7986,2023-09-05,3,7986.0,67572.34042553192,1
7987,2023-09-05,1,7987.0,43702.127659574464,1
7988,2023-09-05,3,7988.0,166164.89361702127,1
7989,2023-09-05,2,7989.0,31531.914893617024,1
7990,2023-09-05,2,7990.0,204127.6595744681,1
7991,2023-09-05,6,7991.0,90723.40425531914,0
7992,2023-09-05,1,7992.0,41005.31914893616,0
7993,2023-09-05,7,7993.0,40977.65957446808,1
7994,2023-09-05,6,7994.0,76547.87234042553,1
7995,2023-09-05,5,7995.0,35929.78723404255,1
7996,2023-09-05,2,7996.0,118936.17021276595,1
7997,2023-09-05,2,7997.0,65414.89361702128,1
7998,2023-09-05,1,7998.0,121453.1914893617,1
7999,2023-09-05,1,7999.0,176965.9574468085,0
8000,2023-09-05,6,8000.0,30370.212765957447,1
8001,2023-09-05,5,8001.0,48846.8085106383,1
